Koefisien Variasi Harga Tingkat Produsen Tahun 2022-2024,,,,,
,,,,,
Kode Wilayah,Provinsi,Komoditas,Tahun,Bulan,Koefisien Variasi
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Maret,"0,79%"
14,Riau,GKG Tingkat Penggilingan,2022,Maret,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Maret,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Maret,"5,35%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Maret,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Maret,"6,88%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Maret,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Maret,"10,79%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Maret,"10,22%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Maret,"7,16%"
11,Aceh,GKG Tingkat Penggilingan,2022,April,"5,68%"
51,Bali,GKG Tingkat Penggilingan,2022,April,"4,60%"
36,Banten,GKG Tingkat Penggilingan,2022,April,"3,78%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,April,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,April,"1,97%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,April,
15,Jambi,GKG Tingkat Penggilingan,2022,April,"3,93%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,April,"9,53%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,April,"6,78%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,April,"5,85%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,April,"4,72%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,April,"11,32%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,April,"19,68%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,April,
18,Lampung,GKG Tingkat Penggilingan,2022,April,"5,54%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,April,"7,53%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,April,"0,00%"
14,Riau,GKG Tingkat Penggilingan,2022,April,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,April,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,April,"4,23%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,April,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,April,"3,18%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,April,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,April,"12,08%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,April,"9,01%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,April,"6,91%"
11,Aceh,GKG Tingkat Penggilingan,2022,Mei,"6,59%"
51,Bali,GKG Tingkat Penggilingan,2022,Mei,"3,65%"
36,Banten,GKG Tingkat Penggilingan,2022,Mei,"4,38%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Mei,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Mei,"2,69%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Mei,
15,Jambi,GKG Tingkat Penggilingan,2022,Mei,"5,03%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Mei,"8,07%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Mei,"8,77%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Mei,"5,98%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Mei,"4,68%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Mei,"11,39%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Mei,"20,20%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Mei,
18,Lampung,GKG Tingkat Penggilingan,2022,Mei,"6,19%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Mei,"9,24%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Mei,"0,00%"
14,Riau,GKG Tingkat Penggilingan,2022,Mei,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Mei,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Mei,"5,01%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Mei,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Mei,"7,10%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Mei,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Mei,"11,49%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Mei,"6,45%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Mei,"7,28%"
11,Aceh,GKG Tingkat Penggilingan,2022,Juni,"6,81%"
51,Bali,GKG Tingkat Penggilingan,2022,Juni,"5,32%"
36,Banten,GKG Tingkat Penggilingan,2022,Juni,"3,66%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Juni,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Juni,"2,10%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Juni,
15,Jambi,GKG Tingkat Penggilingan,2022,Juni,"5,32%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Juni,"7,58%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Juni,"8,98%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Juni,"7,16%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Juni,"4,78%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Juni,"13,79%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Juni,"19,19%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Juni,
18,Lampung,GKG Tingkat Penggilingan,2022,Juni,"6,62%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Juni,"7,84%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Juni,"0,00%"
14,Riau,GKG Tingkat Penggilingan,2022,Juni,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Juni,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Juni,"5,14%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Juni,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Juni,"12,12%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Juni,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Juni,"11,40%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Juni,"8,64%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Juni,"6,92%"
11,Aceh,GKG Tingkat Penggilingan,2022,Juli,"7,18%"
51,Bali,GKG Tingkat Penggilingan,2022,Juli,"8,23%"
36,Banten,GKG Tingkat Penggilingan,2022,Juli,"3,79%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Juli,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Juli,"2,57%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Juli,
15,Jambi,GKG Tingkat Penggilingan,2022,Juli,"4,35%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Juli,"7,29%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Juli,"6,40%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Juli,"6,35%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Juli,"5,06%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Juli,"9,62%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Juli,"19,56%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Juli,
18,Lampung,GKG Tingkat Penggilingan,2022,Juli,"5,44%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Juli,"5,17%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Juli,"1,00%"
14,Riau,GKG Tingkat Penggilingan,2022,Juli,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Juli,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Juli,"3,66%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Juli,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Juli,"3,20%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Juli,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Juli,"10,70%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Juli,"4,36%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Juli,"6,40%"
11,Aceh,GKG Tingkat Penggilingan,2022,Agustus,"8,48%"
51,Bali,GKG Tingkat Penggilingan,2022,Agustus,"9,22%"
36,Banten,GKG Tingkat Penggilingan,2022,Agustus,"2,87%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Agustus,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Agustus,"4,56%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Agustus,
15,Jambi,GKG Tingkat Penggilingan,2022,Agustus,"4,47%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Agustus,"5,11%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Agustus,"6,42%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Agustus,"7,02%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Agustus,"5,37%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Agustus,"7,26%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Agustus,"18,42%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Agustus,
18,Lampung,GKG Tingkat Penggilingan,2022,Agustus,"5,62%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Agustus,"7,20%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Agustus,"8,86%"
14,Riau,GKG Tingkat Penggilingan,2022,Agustus,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Agustus,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Agustus,"4,24%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Agustus,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Agustus,"2,25%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Agustus,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Agustus,"12,59%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Agustus,"5,10%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Agustus,"6,27%"
11,Aceh,GKG Tingkat Penggilingan,2022,September,"8,74%"
51,Bali,GKG Tingkat Penggilingan,2022,September,"11,56%"
36,Banten,GKG Tingkat Penggilingan,2022,September,"3,40%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,September,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,September,"4,12%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,September,
15,Jambi,GKG Tingkat Penggilingan,2022,September,"3,81%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,September,"4,84%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,September,"5,12%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,September,"7,58%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,September,"6,81%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,September,"5,80%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,September,"13,35%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,September,
18,Lampung,GKG Tingkat Penggilingan,2022,September,"6,88%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,September,"3,86%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,September,"3,06%"
14,Riau,GKG Tingkat Penggilingan,2022,September,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,September,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,September,"4,67%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,September,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,September,"2,38%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,September,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,September,"13,19%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,September,"4,94%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,September,"6,46%"
11,Aceh,GKG Tingkat Penggilingan,2022,Oktober,"8,52%"
51,Bali,GKG Tingkat Penggilingan,2022,Oktober,"12,13%"
36,Banten,GKG Tingkat Penggilingan,2022,Oktober,"3,23%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Oktober,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Oktober,"2,74%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Oktober,
15,Jambi,GKG Tingkat Penggilingan,2022,Oktober,"10,07%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Oktober,"4,45%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Oktober,"5,93%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Oktober,"7,41%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Oktober,"6,95%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Oktober,"10,19%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Oktober,"12,63%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Oktober,
18,Lampung,GKG Tingkat Penggilingan,2022,Oktober,"5,54%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Oktober,"7,36%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Oktober,"0,00%"
14,Riau,GKG Tingkat Penggilingan,2022,Oktober,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Oktober,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Oktober,"8,21%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Oktober,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Oktober,"6,52%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Oktober,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Oktober,"10,20%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Oktober,"4,22%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Oktober,"5,47%"
11,Aceh,GKG Tingkat Penggilingan,2022,November,"7,69%"
51,Bali,GKG Tingkat Penggilingan,2022,November,"12,99%"
36,Banten,GKG Tingkat Penggilingan,2022,November,"4,79%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,November,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,November,"2,38%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,November,
15,Jambi,GKG Tingkat Penggilingan,2022,November,"7,50%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,November,"5,97%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,November,"5,43%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,November,"7,05%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,November,"8,03%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,November,"8,29%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,November,"12,24%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,November,
18,Lampung,GKG Tingkat Penggilingan,2022,November,"5,94%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,November,"6,28%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,November,"0,00%"
14,Riau,GKG Tingkat Penggilingan,2022,November,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,November,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,November,"8,62%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,November,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,November,"18,00%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,November,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,November,"8,52%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,November,"2,58%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,November,"6,70%"
11,Aceh,GKG Tingkat Penggilingan,2022,Desember,"8,11%"
51,Bali,GKG Tingkat Penggilingan,2022,Desember,"13,08%"
36,Banten,GKG Tingkat Penggilingan,2022,Desember,"4,66%"
17,Bengkulu,GKG Tingkat Penggilingan,2022,Desember,
34,D.I Yogyakarta,GKG Tingkat Penggilingan,2022,Desember,"2,94%"
75,Gorontalo,GKG Tingkat Penggilingan,2022,Desember,
15,Jambi,GKG Tingkat Penggilingan,2022,Desember,"4,82%"
32,Jawa Barat,GKG Tingkat Penggilingan,2022,Desember,"7,66%"
33,Jawa Tengah,GKG Tingkat Penggilingan,2022,Desember,"6,04%"
35,Jawa Timur,GKG Tingkat Penggilingan,2022,Desember,"7,63%"
61,Kalimantan Barat,GKG Tingkat Penggilingan,2022,Desember,"8,95%"
63,Kalimantan Selatan,GKG Tingkat Penggilingan,2022,Desember,"9,93%"
62,Kalimantan Tengah,GKG Tingkat Penggilingan,2022,Desember,"15,54%"
64,Kalimantan Timur,GKG Tingkat Penggilingan,2022,Desember,
18,Lampung,GKG Tingkat Penggilingan,2022,Desember,"7,08%"
52,Nusa Tenggara Barat,GKG Tingkat Penggilingan,2022,Desember,"6,50%"
53,Nusa Tenggara Timur,GKG Tingkat Penggilingan,2022,Desember,"2,63%"
14,Riau,GKG Tingkat Penggilingan,2022,Desember,
76,Sulawesi Barat,GKG Tingkat Penggilingan,2022,Desember,
73,Sulawesi Selatan,GKG Tingkat Penggilingan,2022,Desember,"5,84%"
72,Sulawesi Tengah,GKG Tingkat Penggilingan,2022,Desember,
74,Sulawesi Tenggara,GKG Tingkat Penggilingan,2022,Desember,"5,15%"
71,Sulawesi Utara,GKG Tingkat Penggilingan,2022,Desember,
13,Sumatera Barat,GKG Tingkat Penggilingan,2022,Desember,"8,06%"
16,Sumatera Selatan,GKG Tingkat Penggilingan,2022,Desember,"2,19%"
12,Sumatera Utara,GKG Tingkat Penggilingan,2022,Desember,"6,49%"
11,Aceh,Beras Medium Tk. Penggilingan,2022,Januari,"6,08%"
51,Bali,Beras Medium Tk. Penggilingan,2022,Januari,"2,37%"
36,Banten,Beras Medium Tk. Penggilingan,2022,Januari,"1,81%"
17,Bengkulu,Beras Medium Tk. Penggilingan,2022,Januari,
34,D.I Yogyakarta,Beras Medium Tk. Penggilingan,2022,Januari,"2,89%"
75,Gorontalo,Beras Medium Tk. Penggilingan,2022,Januari,
15,Jambi,Beras Medium Tk. Penggilingan,2022,Januari,"9,97%"
32,Jawa Barat,Beras Medium Tk. Penggilingan,2022,Januari,"1,77%"
33,Jawa Tengah,Beras Medium Tk. Penggilingan,2022,Januari,"6,24%"
35,Jawa Timur,Beras Medium Tk. Penggilingan,2022,Januari,"5,85%"
61,Kalimantan Barat,Beras Medium Tk. Penggilingan,2022,Januari,"6,73%"
63,Kalimantan Selatan,Beras Medium Tk. Penggilingan,2022,Januari,"8,77%"
62,Kalimantan Tengah,Beras Medium Tk. Penggilingan,2022,Januari,"9,17%"
64,Kalimantan Timur,Beras Medium Tk. Penggilingan,2022,Januari,
18,Lampung,Beras Medium Tk. Penggilingan,2022,Januari,"4,57%"
52,Nusa Tenggara Barat,Beras Medium Tk. Penggilingan,2022,Januari,"2,59%"
53,Nusa Tenggara Timur,Beras Medium Tk. Penggilingan,2022,Januari,"4,62%"
14,Riau,Beras Medium Tk. Penggilingan,2022,Januari,
76,Sulawesi Barat,Beras Medium Tk. Penggilingan,2022,Januari,
73,Sulawesi Selatan,Beras Medium Tk. Penggilingan,2022,Januari,"3,33%"
72,Sulawesi Tengah,Beras Medium Tk. Penggilingan,2022,Januari,"8,44%"
74,Sulawesi Tenggara,Beras Medium Tk. Penggilingan,2022,Januari,"7,66%"
71,Sulawesi Utara,Beras Medium Tk. Penggilingan,2022,Januari,
13,Sumatera Barat,Beras Medium Tk. Penggilingan,2022,Januari,"5,24%"
16,Sumatera Selatan,Beras Medium Tk. Penggilingan,2022,Januari,"7,77%"
12,Sumatera Utara,Beras Medium Tk. Penggilingan,2022,Januari,"4,10%"
11,Aceh,Beras Medium Tk. Penggilingan,2022,Februari,"7,06%"
51,Bali,Beras Medium Tk. Penggilingan,2022,Februari,"2,56%"
36,Banten,Beras Medium Tk. Penggilingan,2022,Februari,"2,24%"
17,Bengkulu,Beras Medium Tk. Penggilingan,2022,Februari,
34,D.I Yogyakarta,Beras Medium Tk. Penggilingan,2022,Februari,"2,07%"
75,Gorontalo,Beras Medium Tk. Penggilingan,2022,Februari,
15,Jambi,Beras Medium Tk. Penggilingan,2022,Februari,"8,30%"
32,Jawa Barat,Beras Medium Tk. Penggilingan,2022,Februari,"2,68%"
33,Jawa Tengah,Beras Medium Tk. Penggilingan,2022,Februari,"6,16%"
35,Jawa Timur,Beras Medium Tk. Penggilingan,2022,Februari,"5,80%"
61,Kalimantan Barat,Beras Medium Tk. Penggilingan,2022,Februari,"6,78%"
63,Kalimantan Selatan,Beras Medium Tk. Penggilingan,2022,Februari,"6,93%"
62,Kalimantan Tengah,Beras Medium Tk. Penggilingan,2022,Februari,"6,98%"
64,Kalimantan Timur,Beras Medium Tk. Penggilingan,2022,Februari,
18,Lampung,Beras Medium Tk. Penggilingan,2022,Februari,"4,89%"
52,Nusa Tenggara Barat,Beras Medium Tk. Penggilingan,2022,Februari,"2,87%"
53,Nusa Tenggara Timur,Beras Medium Tk. Penggilingan,2022,Februari,"0,00%"
14,Riau,Beras Medium Tk. Penggilingan,2022,Februari,
76,Sulawesi Barat,Beras Medium Tk. Penggilingan,2022,Februari,
73,Sulawesi Selatan,Beras Medium Tk. Penggilingan,2022,Februari,"3,49%"
72,Sulawesi Tengah,Beras Medium Tk. Penggilingan,2022,Februari,"9,59%"
74,Sulawesi Tenggara,Beras Medium Tk. Penggilingan,2022,Februari,"9,82%"
71,Sulawesi Utara,Beras Medium Tk. Penggilingan,2022,Februari,
13,Sumatera Barat,Beras Medium Tk. Penggilingan,2022,Februari,"7,47%"
16,Sumatera Selatan,Beras Medium Tk. Penggilingan,2022,Februari,"8,17%"
12,Sumatera Utara,Beras Medium Tk. Penggilingan,2022,Februari,"3,93%"
11,Aceh,Beras Medium Tk. Penggilingan,2022,Maret,"6,08%"
51,Bali,Beras Medium Tk. Penggilingan,2022,Maret,"2,59%"
36,Banten,Beras Medium Tk. Penggilingan,2022,Maret,"3,12%"
17,Bengkulu,Beras Medium Tk. Penggilingan,2022,Maret,
34,D.I Yogyakarta,Beras Medium Tk. Penggilingan,2022,Maret,"1,76%"
75,Gorontalo,Beras Medium Tk. Penggilingan,2022,Maret,
15,Jambi,Beras Medium Tk. Penggilingan,2022,Maret,"9,32%"
32,Jawa Barat,Beras Medium Tk. Penggilingan,2022,Maret,"3,14%"
33,Jawa Tengah,Beras Medium Tk. Penggilingan,2022,Maret,"6,71%"
35,Jawa Timur,Beras Medium Tk. Penggilingan,2022,Maret,"5,39%"
61,Kalimantan Barat,Beras Medium Tk. Penggilingan,2022,Maret,"8,07%"
63,Kalimantan Selatan,Beras Medium Tk. Penggilingan,2022,Maret,"11,63%"
62,Kalimantan Tengah,Beras Medium Tk. Penggilingan,2022,Maret,"9,07%"
64,Kalimantan Timur,Beras Medium Tk. Penggilingan,2022,Maret,
18,Lampung,Beras Medium Tk. Penggilingan,2022,Maret,"3,82%"
52,Nusa Tenggara Barat,Beras Medium Tk. Penggilingan,2022,Maret,"5,71%"
53,Nusa Tenggara Timur,Beras Medium Tk. Penggilingan,2022,Maret,"0,82%"
14,Riau,Beras Medium Tk. Penggilingan,2022,Maret,
76,Sulawesi Barat,Beras Medium Tk. Penggilingan,2022,Maret,
73,Sulawesi Selatan,Beras Medium Tk. Penggilingan,2022,Maret,"3,15%"
72,Sulawesi Tengah,Beras Medium Tk. Penggilingan,2022,Maret,"12,08%"
74,Sulawesi Tenggara,Beras Medium Tk. Penggilingan,2022,Maret,"7,83%"
71,Sulawesi Utara,Beras Medium Tk. Penggilingan,2022,Maret,
13,Sumatera Barat,Beras Medium Tk. Penggilingan,2022,Maret,"7,63%"
16,Sumatera Selatan,Beras Medium Tk. Penggilingan,2022,Maret,"7,25%"
12,Sumatera Utara,Beras Medium Tk. Penggilingan,2022,Maret,"4,72%"
11,Aceh,Beras Medium Tk. Penggilingan,2022,April,"6,12%"
51,Bali,Beras Medium Tk. Penggilingan,2022,April,"3,83%"
36,Banten,Beras Medium Tk. Penggilingan,2022,April,"2,98%"
17,Bengkulu,Beras Medium Tk. Penggilingan,2022,April,
34,D.I Yogyakarta,Beras Medium Tk. Penggilingan,2022,April,"2,10%"
75,Gorontalo,Beras Medium Tk. Penggilingan,2022,April,
15,Jambi,Beras Medium Tk. Penggilingan,2022,April,"10,39%"
32,Jawa Barat,Beras Medium Tk. Penggilingan,2022,April,"5,51%"
33,Jawa Tengah,Beras Medium Tk. Penggilingan,2022,April,"6,94%"
35,Jawa Timur,Beras Medium Tk. Penggilingan,2022,April,"5,52%"
61,Kalimantan Barat,Beras Medium Tk. Penggilingan,2022,April,"7,34%"
63,Kalimantan Selatan,Beras Medium Tk. Penggilingan,2022,April,"14,53%"
62,Kalimantan Tengah,Beras Medium Tk. Penggilingan,2022,April,"16,38%"
64,Kalimantan Timur,Beras Medium Tk. Penggilingan,2022,April,
18,Lampung,Beras Medium Tk. Penggilingan,2022,April,"2,98%"
52,Nusa Tenggara Barat,Beras Medium Tk. Penggilingan,2022,April,"7,91%"
53,Nusa Tenggara Timur,Beras Medium Tk. Penggilingan,2022,April,"0,65%"
14,Riau,Beras Medium Tk. Penggilingan,2022,April,
76,Sulawesi Barat,Beras Medium Tk. Penggilingan,2022,April,
73,Sulawesi Selatan,Beras Medium Tk. Penggilingan,2022,April,"2,40%"
72,Sulawesi Tengah,Beras Medium Tk. Penggilingan,2022,April,"8,70%"
74,Sulawesi Tenggara,Beras Medium Tk. Penggilingan,2022,April,"4,96%"
71,Sulawesi Utara,Beras Medium Tk. Penggilingan,2022,April,
13,Sumatera Barat,Beras Medium Tk. Penggilingan,2022,April,"8,87%"
16,Sumatera Selatan,Beras Medium Tk. Penggilingan,2022,April,"7,12%"
12,Sumatera Utara,Beras Medium Tk. Penggilingan,2022,April,"4,71%"
11,Aceh,Beras Medium Tk. Penggilingan,2022,Mei,"5,98%"
51,Bali,Beras Medium Tk. Penggilingan,2022,Mei,"4,14%"
36,Banten,Beras Medium Tk. Penggilingan,2022,Mei,"3,27%"
17,Bengkulu,Beras Medium Tk. Penggilingan,2022,Mei,
34,D.I Yogyakarta,Beras Medium Tk. Penggilingan,2022,Mei,"1,45%"
75,Gorontalo,Beras Medium Tk. Penggilingan,2022,Mei,
15,Jambi,Beras Medium Tk. Penggilingan,2022,Mei,"10,98%"
32,Jawa Barat,Beras Medium Tk. Penggilingan,2022,Mei,"6,40%"
33,Jawa Tengah,Beras Medium Tk. Penggilingan,2022,Mei,"7,09%"
35,Jawa Timur,Beras Medium Tk. Penggilingan,2022,Mei,"5,28%"
61,Kalimantan Barat,Beras Medium Tk. Penggilingan,2022,Mei,"7,96%"
63,Kalimantan Selatan,Beras Medium Tk. Penggilingan,2022,Mei,"11,49%"
62,Kalimantan Tengah,Beras Medium Tk. Penggilingan,2022,Mei,"16,33%"
64,Kalimantan Timur,Beras Medium Tk. Penggilingan,2022,Mei,
